id,code,name,address,prefecture,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
654.0,0417213,すみたか内科クリニック,〒971－8189,いわき市泉滝尻一丁目３の２,0246-75-1560,医療法人　すみたか内科クリニック　理事長　比佐　純孝,比佐　純孝,平17. 4. 1 / 組織変更 / 令5. 9. 1,内　消　呼,診療所 / 現存,,,,,,,,,,,,,,
655.0,0417221,小池整形・外科内科胃腸科,〒973－8403,いわき市内郷綴町金谷９－１,0246-26-3388,医療法人　徳和会　理事長　小池　承彦,小池　承彦,平17. 4. 1 / 組織変更 / 令5. 9. 1,整外　外　内　胃　リハ　麻　リウ,診療所 / 現存,,,,,,,,,,,,,,
656.0,0417239,すみのやリウマチ整形外科,〒971－8124,いわき市小名浜住吉字冠木１,0246-58-1154,医療法人　けやき会　理事長　齊藤　宏一,齊藤　宏一,平17. 4. 1 / 組織変更 / 令5. 9. 1,整外　リウ　リハ　疼痛外来　内　リウマチ・膠原病内科,診療所 / 現存,,,,,,,,,,,,,,
657.0,0417247,たいら六町目内科,〒970－8051,いわき市平六町目１－１,0246-24-1212,大山　栄子,大山　栄子,平17. 6. 1 / 新規 / 令5. 9. 1,内,診療所 / 現存,,,,,,,,,,,,,,
658.0,0417270,いわき南クリニック,〒974－8261,いわき市植田町中央３－１－７,0246-77-1663,医療法人　いわき南クリニック　理事長　増渕　洋,増渕　洋,平17. 10. 1 / 組織変更 / 令5. 10. 1,精　心内　内　神,診療所 / 現存,,,,,,,,,,,,,,
659.0,0417288,くにい内科クリニック,〒973－8408,いわき市内郷高坂町大町２６－８,0246-27-9211,医療法人　くにい内科クリニック　理事長　國井　伸泰,國井　伸泰,平17. 10. 1 / 組織変更 / 令5. 10. 1,内　糖尿病内科、腎臓内科、代謝・内分泌内科,診療所 / 現存,,,,,,,,,,,,,,
660.0,0417304,草野老人内科,〒970－0112,いわき市平泉崎字向原１７－１,0246-38-6780,佐藤　浩人,佐藤　浩人,平18. 2. 2 / 新規 / 令6. 2. 2,内,診療所 / 現存,,,,,,,,,,,,,,
661.0,0417320,見城整形外科クリニック,〒970－8044,いわき市中央台飯野３－３３－４,0246-28-3985,見城　知已,見城　知已,平18. 5. 1 / 新規 / 令6. 5. 1,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,
662.0,0417338,こじま内科,〒972－0161,いわき市遠野町上遠野字太田２０－３,0246-74-1500,医療法人こじま内科　理事長　小島　俊彦,小島　俊彦,平18. 4. 1 / 組織変更 / 令6. 4. 1,内　消　こう,診療所 / 現存,,,,,,,,,,,,,,
663.0,0417346 / (0433455),いわき草木台総合クリニック,〒972－8301,いわき市草木台５－１－５,0246-28-1145,医療法人恒温会　理事長　山田　治樹,山田　治樹,平18. 4. 6 / 組織変更 / 令6. 4. 6,一般　　 / 一般     19 / 消　小　外　こう　循　内　呼　婦　皮　胃　リハ　歯　脳外　乳腺外科　小歯　歯外,診療所 / 現存,,,,,,,,,,,,,,
664.0,0417395,小林眼科医院,〒971－8169,いわき市小名浜南君ヶ塚町６－１７,0246-54-5123,小林　豊茂,小林　豊茂,平18. 7. 1 / 移動 / 令6. 7. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
665.0,0417494,医療法人　ネモト内科クリニック,〒970－8026,いわき市平字新田前１－１６,0246-25-0663,医療法人　ネモト内科クリニック　理事長　根本　行仁,根本　行仁,平19. 3. 19 / 移動 / 令7. 3. 19,内　消化器内科　糖尿病内科、内視鏡内科,診療所 / 現存,,,,,,,,,,,,,,
666.0,0417502,ゆうクリニック,〒974－8261,いわき市植田町本町２－５－７,0246-63-1611,医療法人　信誠会　理事長　永井　有,永井　寛子,平19. 4. 1 / 組織変更 / 令7. 4. 1,一般　　     19 / 内　整外　呼　循　外　皮　耳い　胃　小　リハ　こう　ひ　アレ,診療所 / 現存,,,,,,,,,,,,,,
667.0,0417510,高倉基整形外科,〒970－8043,いわき市中央台鹿島２－２８－１,0246-84-9030,高倉　基,高倉　基,平19. 6. 1 / 新規 / 令7. 6. 1,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,
668.0,0417536,こまつ眼科クリニック,〒973－8408,いわき市内郷高坂町大町１－８,0246-27-2800,小松　健一,小松　健一,平19. 7. 3 / 新規 / 令元. 7. 3,眼,診療所 / 現存,,,,,,,,,,,,,,
669.0,0417551,おおいし耳鼻咽喉科,〒973－8403,いわき市内郷綴町川原田１２２,0246-45-3387,医療法人おおいし耳鼻咽喉科　理事長　大石　剛資,大石　剛資,平19. 10. 1 / 組織変更 / 令元. 10. 1,耳い　アレ,診療所 / 現存,,,,,,,,,,,,,,
670.0,0417601,あんざいクリニック,〒970－8032,いわき市平下荒川字大作１３３－５,0246-88-6305,安齋　光昭,安齋　光昭,平19. 12. 1 / 新規 / 令元. 12. 1,内,診療所 / 現存,,,,,,,,,,,,,,
671.0,0417627,山田友愛クリニック,〒970－8026,いわき市平字田町１２０ラトブ２Ｆ,0246-25-2402,山田　高志,山田　高志,平19. 10. 24 / 移動 / 令元. 10. 24,眼,診療所 / 現存,,,,,,,,,,,,,,
672.0,0417650,いわき健康管理センター,〒970－8044,いわき市中央台飯野４－９－２,0246-28-9388,医療法人　郡山病院　理事長　佐藤　光一,池田　道昭,平20. 3. 25 / 交代 / 令2. 3. 25,内　胃　婦,診療所 / 現存,,,,,,,,,,,,,,
673.0,0417718,よしおか内科胃腸科,〒970－8006,いわき市平下平窪山土内町７－５,0246-22-8500,吉岡　良二,吉岡　良二,平20. 11. 1 / 新規 / 令2. 11. 1,内　小,診療所 / 現存,,,,,,,,,,,,,,
674.0,0417726,ニュータウン腎・内科クリニック,〒970－8047,いわき市中央台高久２－２６－２,0246-46-0606,医療法人　ニュータウン腎・内科クリニック　理事長　高橋　充生,高橋　充生,平20. 10. 1 / 組織変更 / 令2. 10. 1,一般　　 / 一般     19 / 内,診療所 / 現存,,,,,,,,,,,,,,
675.0,0417734,医療法人　たねだ内科クリニック,〒973－8402,いわき市内郷御厩町３－８２－２,0246-45-3303,医療法人　たねだ内科クリニック　理事長　種田　嘉信,種田　嘉信,平20. 10. 1 / 組織変更 / 令2. 10. 1,内,診療所 / 現存,,,,,,,,,,,,,,
676.0,0417742,吉田まさふみ整形外科,〒970－8026,いわき市平字仲間町７６,0246-24-7600,医療法人　吉田まさふみ整形外科　理事長　吉田　政史,吉田　政史,平20. 10. 1 / 組織変更 / 令2. 10. 1,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
677.0,0417767,緑川内科クリニック,〒974－8232,いわき市錦町中迎１－３－４,0246-68-6415,緑川　浩資,緑川　浩資,平21. 4. 1 / 新規 / 令3. 4. 1,消　循　呼　内,診療所 / 現存,,,,,,,,,,,,,,
678.0,0417783,さかもと内科胃腸科クリニック,〒972－8318,いわき市常磐関船町一丁目８－２３,0246-72-2022,医療法人　さかもと内科胃腸科クリニック　理事長　坂本　浩保,坂本　浩保,平21. 4. 1 / 組織変更 / 令3. 4. 1,内　消　循　呼,診療所 / 現存,,,,,,,,,,,,,,
679.0,0417791,中山医院,〒970－0313,いわき市中之作字川岸３７,0246-55-8141,医療法人社団　健生会　理事長　佐野　全生,佐野　全生,平21. 4. 1 / 組織変更 / 令3. 4. 1,内,診療所 / 現存,,,,,,,,,,,,,,
680.0,0417809,いいづか眼科クリニック,〒974－8232,いわき市錦町綾ノ内１２２,0246-77-2803,飯塚　基史,飯塚　基史,平21. 6. 1 / 新規 / 令3. 6. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
681.0,0417817,はままつ眼科クリニック,〒973－8403,いわき市内郷綴町大木下２１－１,0246-26-9300,濱松　哲央,濱松　哲央,平21. 10. 26 / 新規 / 令3. 10. 26,眼,診療所 / 現存,,,,,,,,,,,,,,
682.0,0417825,くさのファミリー内科クリニック,〒970－8034,いわき市平上荒川字長尾４１－１２,0246-28-1600,草野　昌男,ＫＵＳＡＮＯ・ＭＡＲＫ・ＭＡＳＡＯ（草野昌男）,平22. 4. 1 / 新規 / 令4. 4. 1,内　消　呼　小,診療所 / 現存,,,,,,,,,,,,,,
683.0,0417841,公益財団法人ときわ会常磐病院,〒972－8322,いわき市常磐上湯長谷町上ノ台５７,0246-81-5522,公益財団法人　ときわ会　理事長　常盤　峻士,新村　浩明,平22. 4. 1 / 交代 / 令4. 4. 1,一般　　    180 / 療養　　     60 / ひ　内　小　外　放　整外　循　消化器内科　消化器外科　呼内　婦　麻　透析　リハ　救急科　リウマチ膠原病科　腎臓内科　血液内科　乳腺外科　内視鏡外科　病理診断科,病院 / 現存,,,,,,,,,,,,,,
684.0,0417866,ふかや耳鼻咽喉科,〒971－8124,いわき市小名浜住吉字搦２３－１,0246-58-1187,医療法人　ふかや耳鼻咽喉科　理事長　深谷　浩大,深谷　浩大,平22. 4. 1 / 組織変更 / 令4. 4. 1,耳い,診療所 / 現存,,,,,,,,,,,,,,
685.0,0417874,いずみ心療内科クリニック,〒971－8185,いわき市泉町一丁目３２番地２,0246-75-0707,医療法人　いずみ心療内科クリニック　理事長　神山　峰由,神山　峰由,平22. 4. 1 / 組織変更 / 令4. 4. 1,心内　精,診療所 / 現存,,,,,,,,,,,,,,
686.0,0417890,本町通りクリニック,〒970－8026,いわき市平字四町目７,0246-24-7830,医療法人　尚和会　理事長　園部　夏実,園部　夏実,平22. 10. 1 / 組織変更 / 令4. 10. 1,内　精　放　心内　消化器内科,診療所 / 現存,,,,,,,,,,,,,,
687.0,0417924,比佐医院,〒972－8321,いわき市常磐湯本町三凾５８－１,0246-43-2313,比佐　哲哉,比佐　哲哉,平22. 12. 24 / 交代 / 令4. 12. 24,内　小　皮　消,診療所 / 現存,,,,,,,,,,,,,,
688.0,0417940,医療法人いわき秀生会よしま金成クリニック,〒970－1153,いわき市好間町上好間字洞３４－１,0246-36-2236,医療法人いわき秀生会　理事長　金成　秀生,金成　秀生,平23. 4. 1 / 組織変更 / 令5. 4. 1,内　胃腸内科　呼内　外　整外　乳腺外科　皮,診療所 / 現存,,,,,,,,,,,,,,
689.0,0417957,医療法人なこそ整形外科クリニック,〒979－0141,いわき市勿来町窪田町通２－５７－１,0246-65-7890,医療法人なこそ整形外科クリニック　理事長　武田　知通,武田　知通,平23. 4. 1 / 組織変更 / 令5. 4. 1,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
690.0,0417973 / (0434271),公益財団法人ときわ会　いわき泌尿器科,〒973－8403,いわき市内郷綴町沼尻６２,0246-27-5522,公益財団法人　ときわ会　理事長　常盤　峻士,蔀　幸三,平23. 4. 1 / その他 / 令5. 4. 1,ひ　内　透析　歯　血管外科,診療所 / 現存,,,,,,,,,,,,,,
691.0,0418005,医療法人　博文会　ラ　ルース　クリニック,〒970－8026,いわき市平字三倉６５番地５　三倉サンライフ１階,0246-38-7852,医療法人　博文会　理事長　松本　千穂,石井　秀典,平24. 6. 1 / 新規 / 令6. 6. 1,心内　精,診療所 / 現存,,,,,,,,,,,,,,
692.0,0418021,医療法人　かたよせウイメンズクリニック,〒972－8316,いわき市常磐西郷町金山７０－１,0246-42-4135,医療法人かたよせウイメンズクリニック　理事長　片寄　治男,片寄　治男,平24. 10. 1 / 組織変更 / 令6. 10. 1,産婦　内　皮　ひ,診療所 / 現存,,,,,,,,,,,,,,
693.0,0418039,いわきたいら心療内科,〒970－8026,いわき市平字研町１,0246-22-5560,医療法人　いわきこころとからだの医療センター　理事長　熊谷　一朗,熊谷　一朗,平24. 10. 1 / 組織変更 / 令6. 10. 1,精　心内,診療所 / 現存,,,,,,,,,,,,,,
694.0,0418047,せき整形外科クリニック,〒972－8316,いわき市常磐西郷町岩崎１７－１,0246-84-9905,医療法人　せき整形外科クリニック　理事長　関　修弘,関　修弘,平24. 10. 1 / 組織変更 / 令6. 10. 1,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,
695.0,0418054,さがわ耳鼻咽喉科,〒970－8026,いわき市平字月見町４８－５,0246-25-8733,医療法人　一歩会　理事長　佐川　雄一,佐川　雄一,平24. 10. 1 / 組織変更 / 令6. 10. 1,耳い,診療所 / 現存,,,,,,,,,,,,,,
696.0,0418062,医療法人　洋向台クリニック,〒970－0314,いわき市洋向台４－１－２,0246-55-5150,医療法人　洋向台クリニック　理事長　上野　博,上野　博,平24. 10. 1 / 移動 / 令6. 10. 1,内　呼　胃　循　小　外　こう　整外,診療所 / 現存,,,,,,,,,,,,,,
697.0,0418070,医療法人　美波会　菅波医院,〒979－0201,いわき市四倉町字東１丁目５４,0246-32-7001,医療法人　美波会　菅波医院　理事長　菅波　望,大和田　雅美,平24. 12. 1 / 組織変更 / 令6. 12. 1,一般　　 / 一般      9 / 内　外　整外　皮　リハ,診療所 / 現存,,,,,,,,,,,,,,
698.0,0418088,医療法人　水谷消化器科外科医院,〒970－8045,いわき市郷ケ丘１－１５－４,0246-28-7777,医療法人　水谷消化器科外科医院　理事長　水谷　郷一,水谷　郷一,平25. 4. 1 / 新規 / 令7. 4. 1,消　内　外,診療所 / 現存,,,,,,,,,,,,,,
699.0,0418096,とも内科クリニック,〒970－8045,いわき市郷ケ丘四丁目１８番地１,0246-46-3200,医療法人とも内科クリニック　理事長　草野　友孝,草野　友孝,平25. 4. 1 / 組織変更 / 令7. 4. 1,内,診療所 / 現存,,,,,,,,,,,,,,
700.0,0418104,いいづかクリニック,〒971－8163,いわき市小名浜中町境１７－１２,0246-52-2225,飯塚　昌志,飯塚　昌志,平25. 6. 1 / 新規 / 令7. 6. 1,外　乳腺外科　消　内　こう,診療所 / 現存,,,,,,,,,,,,,,
701.0,0418112,ながせ皮フ科クリニック,〒971－8122,いわき市小名浜林城字辻前３－１,0246-58-4112,長瀬　彰夫,長瀬　彰夫,平25. 7. 1 / 新規 / 令元. 7. 1,皮,診療所 / 現存,,,,,,,,,,,,,,
702.0,0418120,おちあい内科・消化器科クリニック,〒971－8151,いわき市小名浜岡小名一丁目２番地３,0246-73-1171,医療法人暢翔会　理事長　落合　浩暢,落合　浩暢,平25. 10. 1 / 組織変更 / 令元. 10. 1,内　消,診療所 / 現存,,,,,,,,,,,,,,
703.0,0418138,自由ヶ丘さとうクリニック眼科,〒970－8033,いわき市自由ケ丘３７番４,0246-28-7070,医療法人自由ヶ丘さとうクリニック眼科　理事長　佐藤　広尚,佐藤　広尚,平25. 10. 1 / 組織変更 / 令元. 10. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
704.0,0418146,医療法人　石井内科クリニック　飯野,〒970－8044,いわき市中央台飯野三丁目３３番地の１,0246-29-2500,医療法人　石井内科クリニック　理事長　石井　典夫,石井　典夫,平25. 11. 1 / 新規 / 令元. 11. 1,内　消　呼　循　小,診療所 / 休止,,,,,,,,,,,,,,
705.0,0418153,医療法人博栄会　中央台たなか眼科,〒970－8047,いわき市中央台高久２－８－１,0246-29-1722,医療法人　博栄会　理事長　田中　友博,田中　友博,平26. 4. 1 / 組織変更 / 令2. 4. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
706.0,0418161,のぐち形成外科クリニック,〒970－8033,いわき市自由ケ丘３７－１０,0246-46-2311,野口　記生,野口　記生,平26. 5. 1 / 移動 / 令2. 5. 1,形外　美外　美容皮膚科,診療所 / 現存,,,,,,,,,,,,,,
707.0,0418179,森のこどもクリニック,〒974－8261,いわき市植田町月山下６２番地の８,0246-38-7227,医療法人　森のこどもクリニック　理事長　鈴木　英樹,鈴木　英樹,平26. 10. 1 / 組織変更 / 令2. 10. 1,小　アレ　皮,診療所 / 現存,,,,,,,,,,,,,,
708.0,0418211,公益財団法人福島県労働保健センター　いわき健診プラザ,〒970－1144,いわき市好間工業団地２７－７,0246-84-6602,公益財団法人福島県労働保健センター　理事長　佐藤　卓也,増山　祥二,平27. 7. 1 / 新規 / 令3. 7. 1,内,診療所 / 現存,,,,,,,,,,,,,,
709.0,0418229,そえだ医院,〒972－8321,いわき市常磐湯本町吹谷５５番地１,0246-68-6155,医療法人　そえだ医院　理事長　添田　仁一,添田　仁一,平27. 10. 1 / 組織変更 / 令3. 10. 1,内　外　小　アレ　皮,診療所 / 現存,,,,,,,,,,,,,,
710.0,0418237,医療法人タカハシ皮フ科クリニック,〒970－8036,いわき市平谷川瀬一丁目１４－６,0246-88-1246,医療法人　タカハシ皮フ科クリニック　理事長　高橋　政史,高橋　政史,平27. 11. 2 / 新規 / 令3. 11. 2,皮,診療所 / 現存,,,,,,,,,,,,,,
711.0,0418245,いわぶちクリニック,〒974－8232,いわき市錦町竹ノ花４８番地の２,0246-63-1501,医療法人日々歩々会　岩渕　富広,岩渕　富広,平27. 12. 1 / 移動 / 令3. 12. 1,内,診療所 / 現存,,,,,,,,,,,,,,
712.0,0418252,遠藤クリニック,〒970－8026,いわき市平字長橋町５１番地,0246-35-3533,医療法人社団　高春会　遠藤クリニック　理事長　遠藤　高,遠藤　高,平28. 1. 1 / 移動 / 令4. 1. 1,内　消　放,診療所 / 現存,,,,,,,,,,,,,,
