id,code,name,prefecture,address,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24iid,code.1,name.1,address.1,prefecture.1,tel.1,corporation.1,director.1,established.1,bed_type_and_count.1,facility_type.1,col12.1,col13.1,col14.1,col15.1,col16.1,col17.1,col18.1,col19.1,col20.1,col21.1,col22.1,col23.1,col24
1285.0,11-3179-9,ライオン歯科クリニック,〒061－1373,恵庭市恵み野西１丁目８番２,0123-39-7111,医療法人社団　ライオンデンテックスグループ,土肥　和成 / 組織変更 / 令2. 8. 1,平14. 8. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1286.0,11-3180-7,おおまちデンタルオフィス,〒061－1424,恵庭市大町３丁目４－１,0123-32-6480,小西　美貝,小西　美貝 / 新規 / 令2. 12. 1,平14. 12. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1287.0,11-3182-3,川端デンタルオフィス,〒066－0027,千歳市末広３丁目１番５号,0123-26-8241,川端　秀治,川端　秀治 / 新規 / 令3. 8. 1,平15. 8. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1288.0,11-3185-6,こがね歯科クリニック,〒061－1449,恵庭市黄金中央３丁目６－７,0123-32-8148,進藤　勝久,進藤　勝久 / 新規 / 令3. 9. 15,平15. 9. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1289.0,11-3189-8,にしたに歯科クリニック,〒061－1261,北広島市希望ケ丘３丁目１－３５,011-377-4450,西谷　昌泰,西谷　昌泰 / 新規 / 令4. 11. 15,平16. 11. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1290.0,11-3191-4,みやぐち歯科クリニック,〒061－1277,北広島市大曲光２丁目１－１１,011-377-1141,宮口　倫一,宮口　倫一 / 新規 / 令4. 12. 1,平16. 12. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1291.0,11-3193-0,いとう歯科クリニック,〒061－1105,北広島市西の里東１丁目４－３　エヌ・フォーレ２Ｆ,011-375-4618,伊藤　匡邦,伊藤　匡邦 / 新規 / 令5. 3. 1,平17. 3. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1292.0,11-3196-3,北の台歯科医院,〒061－1113,北広島市共栄町４丁目１８番地の２,011-373-6085,吉田　雅志,吉田　雅志 / 新規 / 令5. 6. 1,平17. 6. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1293.0,11-3198-9,ポプラ歯科クリニック,〒066－0064,千歳市錦町２丁目２２－２,0123-23-3000,岡村　謙,岡村　謙 / 新規 / 令5. 7. 1,平17. 7. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1294.0,11-3200-3,医療法人社団恪勤会　高松歯科,〒061－1373,恵庭市恵み野西６丁目２２－６,0123-37-2050,医療法人社団　恪勤会,高松　新司 / 組織変更 / 令5. 8. 1,平17. 8. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1295.0,11-3201-1,医療法人社団恪勤会　マイス歯科クリニック,〒061－1113,北広島市共栄町１丁目１５－２,011-376-6480,医療法人社団　恪勤会,小野寺　修 / 新規 / 令5. 8. 15,平17. 8. 15,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1296.0,11-3204-5,医療法人社団健志会　リーフ歯科,〒066－0029,千歳市稲穂４丁目３－１０,0123-40-3333,医療法人社団健志会,藤井　志 / 新規 / 令6. 4. 15,平18. 4. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1297.0,11-3205-2,医療法人社団　ささき歯科医院,〒066－0062,千歳市千代田町４丁目１０番地１,0123-26-3090,医療法人社団　ささき歯科医院,佐々木　敏博 / 移動 / 令6. 4. 1,平18. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1298.0,11-3206-0,医療法人社団律英会　ペウレ歯科クリニック,〒066－0062,千歳市千代田町７丁目１７８９番地３ペウレ千歳５Ｆ,0123-26-4182,医療法人社団律英会,池田　真明 / 新規 / 令6. 6. 1,平18. 6. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1299.0,11-3207-8,北広さいとう歯科,〒061－1121,北広島市中央１丁目１－４,011-376-7711,齋藤　寿浩,齋藤　寿浩 / 新規 / 令6. 8. 15,平18. 8. 15,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1300.0,11-3208-6,あずさ歯科クリニック,〒066－0076,千歳市あずさ５丁目１－９,0123-22-4618,相田　高幸,相田　高幸 / 新規 / 令6. 11. 1,平18. 11. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1301.0,11-3209-4,医療法人社団白歯会　スマイルデンタルクリニック,〒066－0081,千歳市清流６丁目１番１号,0123-42-2525,医療法人社団　白歯会,佐藤　恒太郎 / 組織変更 / 令7. 1. 1,平19. 1. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1302.0,11-3210-2,エルフィン通り歯科,〒061－1121,北広島市中央６丁目８番地１０,011-373-4184,福井　直樹,福井　直樹 / 交代 / 令7. 2. 1,平19. 2. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1303.0,11-3212-8,おさつ歯科クリニック,〒066－0078,千歳市勇舞８丁目６－８,0123-40-2311,荒井　誠,荒井　誠 / 新規 / 令7. 4. 15,平19. 4. 15,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1304.0,11-3215-1,きたひろ東口歯科,〒061－1121,北広島市中央６丁目４－２,011-373-0804,松本　貴子,松本　貴子 / 新規 / 令3. 1. 1,平21. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1305.0,11-3216-9,みどり台歯科医院,〒066－0084,千歳市みどり台南２丁目９番９号,0123-25-6801,佐藤　泰祥,佐藤　泰祥 / 新規 / 令3. 10. 1,平21. 10. 1,歯　歯外　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1306.0,11-3220-1,ふぁみーゆデンタルクリニック,〒061－1409,恵庭市黄金南７丁目９番９,0123-33-9944,医療法人ふぁみーゆ,坂本　篤嗣 / 組織変更 / 令5. 6. 1,平23. 6. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1307.0,11-3222-7,たむら歯科クリニック,〒066－0055,千歳市里美２丁目３－１１,0123-48-4618,田村　基,田村　基 / 新規 / 令5. 12. 1,平23. 12. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1308.0,11-3224-3,井口歯科クリニック,〒061－1412,恵庭市白樺町１丁目１番６号,0123-21-8841,井口　正晶,井口　正晶 / 新規 / 令6. 4. 1,平24. 4. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1309.0,11-3227-6,医療法人社団　来仁会　北広島駅前歯科クリニック,〒061－1133,北広島市栄町１丁目２ー１東光ストア北広島店１階,011-372-8020,医療法人社団　来仁会,長沼　聖人 / 組織変更 / 令6. 5. 1,平24. 5. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1310.0,11-3228-4,清水デンタルクリニック,〒061－1443,恵庭市栄恵町１１６ー１,0123-33-8711,清水　將樹,清水　將樹 / 交代 / 令6. 5. 19,平24. 5. 19,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1311.0,11-3229-2,かわこし歯科クリニック,〒061－1434,恵庭市柏陽町３丁目１ー３,0123-29-4182,川越　倹太郎,川越　倹太郎 / 新規 / 令6. 8. 1,平24. 8. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1312.0,11-3232-6,りゅうデンタルクリニック,〒061－1435,恵庭市中島町６丁目１番地１５,0123-33-2993,医療法人社団　梨龍会,山本　孝之 / 組織変更 / 令元. 10. 1,平25. 10. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1313.0,11-3233-4,いながき歯科,〒061－1434,恵庭市柏陽町３丁目１８番地１０,0123-33-1180,稲垣　宏之,稲垣　宏之 / 組織変更 / 令元. 10. 1,平25. 10. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1314.0,11-3235-9,医療法人社団　北進歯科クリニック,〒061－1141,北広島市青葉町３丁目１１番地１１,011-373-0301,医療法人社団　北進歯科クリニック,平井　政人 / 移動 / 令2. 4. 1,平26. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1315.0,11-3238-3,医療法人社団世雄会　紺藤歯科,〒061－1449,恵庭市黄金中央２丁目１－７恵友ビル１Ｆ,0123-35-5511,医療法人社団世雄会,紺藤　崇 / 組織変更 / 令2. 5. 1,平26. 5. 1,歯　歯外　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1316.0,11-3240-9,ちとせモール歯科クリニック,〒066－0078,千歳市勇舞８丁目１－１ちとせモール２Ｆ,0123-42-5888,医療法人社団山厚会,山﨑　厚 / 組織変更 / 令2. 10. 1,平26. 10. 1,歯　歯外　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1317.0,11-3241-7,アイビッグ歯科クリニック,〒061－1413,恵庭市本町２１０ビッグハウス恵庭店２Ｆ,0123-39-2777,医療法人社団山厚会,藤原　寛 / 組織変更 / 令2. 10. 1,平26. 10. 1,歯　歯外　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1318.0,11-3242-5,かえでファミリー歯科,〒061－1131,北広島市美沢４丁目１番１号,011-370-1000,須貝　誠,須貝　誠 / 新規 / 令2. 11. 1,平26. 11. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1319.0,11-3243-3,渡辺歯科クリニック,〒066－0038,千歳市信濃３丁目２８番１３号,0123-26-1733,渡邊　一史,渡邊　一史 / 組織変更 / 令3. 2. 1,平27. 2. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1320.0,11-3244-1,医療法人社団徳真会　きたひろしまプラザ歯科,〒061－1121,北広島市中央６丁目１番地３北広島メディカルプラザ２Ｆ,011-376-8489,医療法人社団徳真会,原　貞徳 / 移動 / 令3. 4. 1,平27. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1321.0,11-3245-8,医療法人社団律英会　恵み野ファミリー歯科,〒061－1376,恵庭市恵み野里美２丁目１５番,0123-29-4618,医療法人社団律英会,福屋　秀和 / 新規 / 令3. 4. 1,平27. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1322.0,11-3246-6,医療法人社団北楡会　すずらん歯科クリニック,〒061－1448,恵庭市相生町１丁目８番１号,0123-32-3711,医療法人社団北楡会,八重樫　聡 / 移動 / 令3. 5. 7,平27. 5. 7,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1323.0,11-3248-2,ガーデン歯科,〒061－1374,恵庭市恵み野北６丁目１－５６,0123-39-7770,髙田　敏寿,髙田　敏寿 / 新規 / 令3. 6. 1,平27. 6. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1324.0,11-3250-8,加藤歯科医院,〒061－1373,恵庭市恵み野西１丁目２４番１,0123-25-8009,加藤　直樹,加藤　直樹 / 新規 / 令4. 2. 1,平28. 2. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1325.0,11-3253-2,玉川デンタルクリニック,〒061－1409,恵庭市黄金南３丁目１７－５,0123-33-3333,玉川　博貴,玉川　博貴 / 新規 / 令4. 10. 1,平28. 10. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1326.0,11-3254-0,たばた歯科クリニック,〒061－1271,北広島市大曲中央３丁目１番地１６,011-377-3210,医療法人社団　Ｌｉｆｅ　Ｆｏｒｃｅ,田畑　太 / 組織変更 / 令4. 10. 1,平28. 10. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1327.0,11-3255-7,やよい歯科クリニック,〒066－0024,千歳市弥生２丁目８番１０－１号,0123-25-8471,村田　勝幸,村田　勝幸 / 新規 / 令4. 11. 1,平28. 11. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1328.0,11-3256-5,さいわいデンタルクリニック,〒061－1278,北広島市大曲幸町４丁目４番地２,011-375-6195,医療法人　ｍｉｒａｉ,秋山　隼人 / 組織変更 / 令5. 4. 1,平29. 4. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1329.0,11-3257-3,ラビット歯科,〒061－1127,北広島市新富町西２丁目１番地１４ラフィネ・ロジュマン１０２,011-398-6330,医療法人社団立靖会　理事長　舘　信昭,工藤　雅 / 新規 / 令5. 12. 1,平29. 12. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1330.0,11-3259-9,医療法人社団口福会清流デンタルクリニック,〒066－0081,千歳市清流３丁目１－７,0123-27-2222,医療法人社団　口福会,堀川　元 / 組織変更 / 令6. 11. 1,平30. 11. 1,歯　歯外　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1331.0,11-3261-5,ニシヤデンタルクリニック,〒061－1431,恵庭市有明町５丁目１２番１１号,0123-34-1182,西谷　恭平,西谷　恭平 / 新規 / 令元. 8. 1,令元. 8. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1332.0,11-3262-3,さいわいデンタルクリニック札幌大曲,〒061－1278,北広島市大曲幸町６丁目１番地,011-375-7653,医療法人ｍｉｒａｉ,澁田　大輝 / 新規 / 令2. 11. 1,令2. 11. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1333.0,11-3263-1,ほくよう歯科クリニック,〒066－0032,千歳市北陽６丁目１８番３号,0123-40-1818,医療法人社団ほくよう歯科クリニック,村上　秀輔 / 組織変更 / 令3. 5. 1,令3. 5. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1334.0,11-3264-9,清水歯科医院,〒061－1352,恵庭市島松仲町２丁目１１－１,0123-36-8512,清水　翔太,清水　翔太 / 交代 / 令4. 3. 17,令4. 3. 17,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1335.0,11-3265-6,ＭＡＳＡ歯科,〒061－1114,北広島市東共栄４丁目４－６,011-372-8000,須釜　将之,須釜　将之 / 交代 / 令4. 10. 1,令4. 10. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1336.0,11-3266-4,富丘歯科医院,〒066－0034,千歳市富丘２丁目１８番７号,0123-23-1365,医療法人社団千将会,佐竹　将玄 / 組織変更 / 令4. 11. 1,令4. 11. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1337.0,11-3267-2,訪問歯科オフィス　ラ・ヴィ,〒061－1353,恵庭市島松本町２丁目１７－１０カナディアンハウス１０３,0123-21-9417,佐竹　英樹,佐竹　英樹 / 新規 / 令5. 1. 1,令5. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1338.0,11-3268-0,あすなろ歯科クリニック,〒066－0065,千歳市春日町３丁目３番１４号,0123-26-8000,医療法人社団ふたば会　理事長　横山　朋隆,横山　朋隆 / 交代 / 令5. 5. 1,令5. 5. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1339.0,11-3269-8,かしま歯科,〒066－0037,千歳市新富２丁目１番２９号,0123-25-5554,加島　裕基,加島　裕基 / 新規 / 令5. 9. 1,令5. 9. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1340.0,11-3270-6,スマイルデンタルクリニック恵庭,〒061－1406,恵庭市和光町２丁目２番１２号,0123-32-8888,福本　真大,福本　真大 / 交代 / 令5. 11. 16,令5. 11. 16,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1341.0,11-3271-4,ユカケア歯科,〒061－1132,北広島市北進町１丁目２番地６号七番街ビル５階,011-376-6006,牧野　由佳,牧野　由佳 / 新規 / 令6. 4. 1,令6. 4. 1,歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1342.0,11-3272-2,千歳自由ヶ丘歯科クリニック,〒066－0072,千歳市自由ケ丘３丁目３番５号,0123-42-6480,桂　宏介,桂　宏介 / 新規 / 令7. 1. 1,令7. 1. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1343.0,11-3273-0,トナリエ北広島歯科,〒061－1133,北広島市栄町１丁目５２トナリエ北広島３階３０１,011-807-0840,水野　晴樹,水野　晴樹 / 新規 / 令7. 3. 1,令7. 3. 1,歯　小歯　歯外　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1344.0,11-3274-8,医療法人萠和会　かたぎり歯科,〒061－1409,恵庭市黄金南６丁目９－７,0123-21-8981,医療法人萠和会　理事長　片桐　久,片桐　久 / 組織変更 / 令7. 4. 1,令7. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1345.0,14-3216-3,熊石歯科診療所,〒043－0416,二海郡八雲町熊石雲石町１５５番地の１,01398-2-3157,八雲町,中垣　貴文 / 移動 / 令4. 7. 15,昭40. 7. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1346.0,14-3226-2,清藤歯科医院,〒040－0003,函館市松陰町３２番１６号,0138-51-0722,清藤　堯士,清藤　堯士 / 新規 / 令5. 11. 1,昭41. 11. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1347.0,14-3294-0,大成歯科診療所,〒043－0504,久遠郡せたな町大成区都３３０番地,01398-4-5218,せたな町,西村　文勝 / 新規 / 令6. 9. 15,昭48. 9. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1348.0,14-3310-4,上ノ国町立歯科診療所,〒049－0611,檜山郡上ノ国町字大留１５２番地の１,0139-55-2203,上ノ国町,武田　秀喜 / 組織変更 / 令5. 4. 1,昭50. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1349.0,14-3324-5,北条歯科医院,〒041－0852,函館市鍛治２丁目２４番４号,0138-55-5665,北條　邦彦,北條　邦彦 / 移動 / 令6. 10. 1,昭51. 10. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1350.0,14-3340-1,鍵谷歯科,〒040－0035,函館市松風町１６番１７号,0138-23-5211,鍵谷　幹浩,鍵谷　幹浩 / 新規 / 令5. 6. 1,昭53. 6. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1351.0,14-3348-4,酒井歯科医院,〒041－0851,函館市本通２丁目２３番３,0138-55-5653,酒井　正人,酒井　正人 / 新規 / 令5. 12. 15,昭53. 12. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1352.0,14-3366-6,三ツ石歯科医院,〒041－0801,函館市桔梗３丁目２６番５号,0138-46-3280,三ツ石　信,三ツ石　信 / 新規 / 令5. 4. 1,昭56. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1353.0,14-3367-4,松前町立江良歯科診療所,〒049－1771,松前郡松前町字江良９０２番地の２,0139-45-2239,松前町,樋口　幸男 / 新規 / 令5. 4. 1,昭56. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1354.0,14-3372-4,内藤歯科医院,〒049－0162,北斗市中央２丁目２番３３号,0138-73-2130,内藤　早苗,内藤　早苗 / 新規 / 令5. 9. 1,昭56. 9. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1355.0,14-3378-1,ほりかわ歯科医院,〒040－0062,函館市大縄町１６番３０号,0138-45-3780,堀川　栄二,堀川　栄二 / 新規 / 令6. 1. 1,昭57. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1356.0,14-3392-2,辻歯科医院,〒040－0001,函館市五稜郭町２２番１１号,0138-56-3333,辻　隆,辻　隆 / 新規 / 令6. 10. 15,昭57. 10. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1357.0,14-3398-9,佐野歯科医院,〒040－0043,函館市宝来町２３番２４号,0138-22-7757,佐野　幸史,佐野　幸史 / 新規 / 令4. 10. 15,昭58. 10. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1358.0,14-3414-4,渡辺歯科クリニック,〒041－0843,函館市花園町２６番８号,0138-56-5567,渡辺　郁也,渡辺　郁也 / 新規 / 令5. 11. 1,昭59. 11. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1359.0,14-3420-1,塚本歯科医院,〒041－0806,函館市美原２丁目５番１７号,0138-47-3340,塚本　登志雄,塚本　登志雄 / 新規 / 令6. 6. 1,昭60. 6. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1360.0,14-3425-0,人見歯科クリニック,〒040－0005,函館市人見町５番３６号,0138-53-3358,池田　英俊,池田　英俊 / 新規 / 令6. 8. 1,昭60. 8. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1361.0,14-3426-8,岡本歯科医院,〒040－0032,函館市新川町２２番８号,0138-26-4188,岡本　歩,岡本　歩 / 新規 / 令6. 9. 1,昭60. 9. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1362.0,14-3428-4,中塚歯科,〒041－0806,函館市美原３丁目６番１２号,0138-46-0880,中塚　道郎,中塚　道郎 / 新規 / 令6. 11. 1,昭60. 11. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1363.0,14-3433-4,フタマタ歯科医院,〒041－1611,函館市川汲町１８８番地２,01372-2-5519,二俣　繁治,二俣　繁治 / 新規 / 令4. 2. 1,昭61. 2. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1364.0,14-3440-9,山の手広田歯科医院,〒041－0836,函館市山の手２丁目２番１号,0138-53-1020,広田　幹哉,広田　幹哉 / 新規 / 令4. 12. 15,昭61. 12. 15,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

1365.0,14-3447-4,富山歯科医院,〒049－1331,松前郡福島町字三岳４５番地の１３,01394-7-3200,富山　雅則,富山　雅則 / 新規 / 令5. 7. 1,昭62. 7. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
